date,page,segment,clicks,impressions,position
2026-03-25,P21,local,3,64,10.45
2026-03-25,P22,general,2,63,17.38
2026-03-25,P22,local,3,39,17.51
2026-03-25,P23,general,3,103,8.74
2026-03-25,P23,local,0,24,8.63
2026-03-25,P24,general,1,79,14.33
2026-03-25,P24,local,0,35,14.07
2026-03-25,P25,general,1,39,17.48
2026-03-25,P25,local,0,32,17.03
2026-03-26,P01,general,2,69,14
2026-03-26,P01,local,1,29,13.54
2026-03-26,P02,general,2,79,10.73
2026-03-26,P02,local,0,32,10.85
2026-03-26,P03,general,1,56,15.99
2026-03-26,P03,local,0,53,15.88
2026-03-26,P04,general,1,92,15.95
2026-03-26,P04,local,3,48,15.79
2026-03-26,P05,general,11,148,5.15
2026-03-26,P05,local,2,91,4.94
2026-03-26,P06,general,3,51,14.93
2026-03-26,P06,local,0,27,14.1
2026-03-26,P07,general,9,127,10.12
2026-03-26,P07,local,1,39,9.93
2026-03-26,P08,general,12,117,4.24
2026-03-26,P08,local,3,39,4.35
2026-03-26,P09,general,3,65,10.39
2026-03-26,P09,local,3,20,10.32
2026-03-26,P10,general,0,46,14.32
2026-03-26,P10,local,0,33,14.73
2026-03-26,P11,general,1,27,12.24
2026-03-26,P11,local,2,28,12.04
2026-03-26,P12,general,3,64,6.31
2026-03-26,P12,local,4,38,5.93
2026-03-26,P13,general,2,83,6.05
2026-03-26,P13,local,8,71,6.14
2026-03-26,P14,general,1,38,20
2026-03-26,P14,local,1,35,20.17
2026-03-26,P15,general,1,56,19.7
2026-03-26,P15,local,0,18,21.9
2026-03-26,P16,general,1,76,15.63
2026-03-26,P16,local,0,55,14.97
2026-03-26,P17,general,4,123,9.04
2026-03-26,P17,local,1,43,8.84
2026-03-26,P18,general,4,76,15.71
2026-03-26,P18,local,1,52,15.99
2026-03-26,P19,general,8,149,5.46
2026-03-26,P19,local,5,80,5.71
2026-03-26,P20,general,3,64,7.59
2026-03-26,P20,local,3,53,7.22
2026-03-26,P21,general,3,83,9.47
2026-03-26,P21,local,5,74,9.73
2026-03-26,P22,general,3,64,17.39
2026-03-26,P22,local,1,31,16.52
2026-03-26,P23,general,2,83,10.07
2026-03-26,P23,local,0,35,9.3
2026-03-26,P24,general,3,95,13.88
2026-03-26,P24,local,0,33,13.77
2026-03-26,P25,general,0,39,16.06
2026-03-26,P25,local,2,41,15.87
2026-03-27,P01,general,0,57,14.49
2026-03-27,P01,local,2,30,14.98
2026-03-27,P02,general,3,73,13.76
2026-03-27,P02,local,1,41,13.08
2026-03-27,P03,general,1,87,14.15
2026-03-27,P03,local,0,34,14.13
2026-03-27,P04,general,0,76,18.63
2026-03-27,P04,local,0,48,18.33
2026-03-27,P05,general,11,140,4.89
2026-03-27,P05,local,9,97,4.87
2026-03-27,P06,general,0,42,12.07
2026-03-27,P06,local,0,36,11.84
2026-03-27,P07,general,6,135,10.62
2026-03-27,P07,local,1,46,9.45
2026-03-27,P08,general,12,125,4.47
2026-03-27,P08,local,3,44,4.23
2026-03-27,P09,general,5,64,10.3
2026-03-27,P09,local,0,21,10.45
2026-03-27,P10,general,2,54,14.75
2026-03-27,P10,local,3,15,14.65
2026-03-27,P11,general,2,36,11.56
2026-03-27,P11,local,1,32,11.77
2026-03-27,P12,general,1,83,6.06
2026-03-27,P12,local,1,33,6.32
2026-03-27,P13,general,6,72,5.8
2026-03-27,P13,local,4,55,6.07
2026-03-27,P14,general,1,37,16.71
2026-03-27,P14,local,1,28,17.25
2026-03-27,P15,general,0,34,19.51
2026-03-27,P15,local,0,26,19.88
2026-03-27,P16,general,2,107,15.74
2026-03-27,P16,local,3,55,14.94
2026-03-27,P17,general,5,118,8.46
2026-03-27,P17,local,1,51,8.84
2026-03-27,P18,general,2,77,15.87
2026-03-27,P18,local,0,46,15.73
2026-03-27,P19,general,9,126,7.02
2026-03-27,P19,local,6,66,6.83
2026-03-27,P20,general,3,57,7.78
2026-03-27,P20,local,6,46,7.45
2026-03-27,P21,general,1,96,9.79
2026-03-27,P21,local,5,78,9.66
2026-03-27,P22,general,4,70,15.61
2026-03-27,P22,local,0,26,16.58
2026-03-27,P23,general,3,92,8.76
2026-03-27,P23,local,2,41,8.16
2026-03-27,P24,general,2,84,14.86
2026-03-27,P24,local,2,45,14.86
2026-03-27,P25,general,2,48,14.81
2026-03-27,P25,local,2,31,15.93
2026-03-28,P01,general,1,43,14.86
2026-03-28,P01,local,1,23,15.05
2026-03-28,P02,general,1,59,12.02
2026-03-28,P02,local,2,38,12
2026-03-28,P03,general,3,52,13.41
2026-03-28,P03,local,2,29,13.95
2026-03-28,P04,general,3,53,17.33
2026-03-28,P04,local,0,30,16.66
2026-03-28,P05,general,7,117,5.05
2026-03-28,P05,local,7,79,5.31
2026-03-28,P06,general,0,39,11.65
2026-03-28,P06,local,1,18,11.55
2026-03-28,P07,general,1,81,11.32
2026-03-28,P07,local,1,29,10.94
2026-03-28,P08,general,5,84,4.25
2026-03-28,P08,local,4,30,4.45
2026-03-28,P09,general,0,56,11.22
2026-03-28,P09,local,0,22,10.72
2026-03-28,P10,general,1,36,12.84
2026-03-28,P10,local,0,18,13.16
2026-03-28,P11,general,0,21,11.64
2026-03-28,P11,local,1,27,11.47
2026-03-28,P12,general,0,43,7.47
2026-03-28,P12,local,4,25,7.18
2026-03-28,P13,general,2,54,5.7
2026-03-28,P13,local,4,54,5.57
2026-03-28,P14,general,0,33,18.11
2026-03-28,P14,local,1,20,18.22
2026-03-28,P15,general,1,37,18.74
2026-03-28,P15,local,0,16,19.49
2026-03-28,P16,general,3,65,15.29
2026-03-28,P16,local,1,49,15.72
2026-03-28,P17,general,5,77,9.63
2026-03-28,P17,local,3,44,9.55
2026-03-28,P18,general,0,55,14.42
2026-03-28,P18,local,0,28,15.21
2026-03-28,P19,general,5,115,5.31
2026-03-28,P19,local,5,65,5.34
2026-03-28,P20,general,1,41,7.36
2026-03-28,P20,local,1,26,7.44
2026-03-28,P21,general,0,55,10.51
2026-03-28,P21,local,2,53,10.44
2026-03-28,P22,general,0,57,18.29
2026-03-28,P22,local,1,21,18.66
2026-03-28,P23,general,2,78,9.19
2026-03-28,P23,local,0,34,9.44
2026-03-28,P24,general,1,59,12.56
2026-03-28,P24,local,1,34,13
2026-03-28,P25,general,1,35,16.1
2026-03-28,P25,local,0,28,16.48
2026-03-29,P01,general,3,43,13.34
2026-03-29,P01,local,1,25,13.98
2026-03-29,P02,general,4,61,11.65
2026-03-29,P02,local,0,37,11.45
2026-03-29,P03,general,2,51,14.24
2026-03-29,P03,local,0,26,15.32
2026-03-29,P04,general,0,56,17.22
2026-03-29,P04,local,0,37,18.04
2026-03-29,P05,general,7,106,4.79
2026-03-29,P05,local,10,86,4.62
2026-03-29,P06,general,1,41,12.48
2026-03-29,P06,local,0,25,12.44
2026-03-29,P07,general,3,97,10.13
2026-03-29,P07,local,2,37,9.99
2026-03-29,P08,general,6,76,4.37
2026-03-29,P08,local,4,24,4.3
2026-03-29,P09,general,5,57,10.92
2026-03-29,P09,local,1,19,10.46
2026-03-29,P10,general,0,46,14.33
2026-03-29,P10,local,1,24,13.68
2026-03-29,P11,general,0,25,11.94
2026-03-29,P11,local,0,20,11.8
2026-03-29,P12,general,5,54,6.37
2026-03-29,P12,local,1,24,6.57
2026-03-29,P13,general,2,52,5.82
2026-03-29,P13,local,1,33,5.82
2026-03-29,P14,general,2,33,18.44
2026-03-29,P14,local,3,21,17.6
2026-03-29,P15,general,3,49,20.49
2026-03-29,P15,local,0,13,19.75
2026-03-29,P16,general,1,58,15.55
2026-03-29,P16,local,0,42,16.56
2026-03-29,P17,general,4,70,9.39
2026-03-29,P17,local,1,31,10.08
2026-03-29,P18,general,0,64,16.08
2026-03-29,P18,local,2,34,16.08
2026-03-29,P19,general,5,97,4.94
2026-03-29,P19,local,2,55,5.19
2026-03-29,P20,general,2,33,6.62
2026-03-29,P20,local,1,34,6.55
2026-03-29,P21,general,2,75,12
2026-03-29,P21,local,0,54,11.17
2026-03-29,P22,general,1,47,16.29
2026-03-29,P22,local,0,16,16.7
2026-03-29,P23,general,1,61,10.04
2026-03-29,P23,local,1,15,9.52
2026-03-29,P24,general,2,61,14.08
2026-03-29,P24,local,0,30,14.01
2026-03-29,P25,general,0,26,18.55
2026-03-29,P25,local,0,30,16.94
2026-03-30,P01,general,3,65,14.85
2026-03-30,P01,local,0,29,14.27
2026-03-30,P02,general,3,85,11.01
2026-03-30,P02,local,2,47,10.84
2026-03-30,P03,general,0,66,13.91
2026-03-30,P03,local,2,43,14.36
2026-03-30,P04,general,1,86,19.08
2026-03-30,P04,local,2,34,18.16
2026-03-30,P05,general,9,136,5.41
2026-03-30,P05,local,6,73,5.25
2026-03-30,P06,general,1,39,12
2026-03-30,P06,local,1,28,11.5
2026-03-30,P07,general,1,128,10.42
2026-03-30,P07,local,2,48,10.45
2026-03-30,P08,general,10,109,4.28
2026-03-30,P08,local,3,47,4.2
2026-03-30,P09,general,3,73,11.34
2026-03-30,P09,local,2,29,11.63
2026-03-30,P10,general,0,51,13.67
2026-03-30,P10,local,0,19,13.9
2026-03-30,P11,general,0,29,13.52
2026-03-30,P11,local,0,24,13.63
2026-03-30,P12,general,3,68,6.45
2026-03-30,P12,local,1,30,6.15
2026-03-30,P13,general,4,75,6.5
2026-03-30,P13,local,2,61,6.21
2026-03-30,P14,general,0,49,18.24
2026-03-30,P14,local,1,28,16.77
2026-03-30,P15,general,1,60,17.46
2026-03-30,P15,local,1,28,17.7
2026-03-30,P16,general,7,94,16.54
2026-03-30,P16,local,3,49,16.19
2026-03-30,P17,general,2,84,9.69
2026-03-30,P17,local,0,50,9.35
2026-03-30,P18,general,4,80,14.77
2026-03-30,P18,local,2,33,15.44
2026-03-30,P19,general,10,139,5.65
2026-03-30,P19,local,2,76,5.33
2026-03-30,P20,general,6,53,7.18
2026-03-30,P20,local,1,51,6.88
2026-03-30,P21,general,2,85,10.21
2026-03-30,P21,local,1,85,10.38
2026-03-30,P22,general,0,65,17.6
2026-03-30,P22,local,1,35,16.5
2026-03-30,P23,general,2,91,9.16
2026-03-30,P23,local,2,32,8.98
2026-03-30,P24,general,0,89,14.49
2026-03-30,P24,local,1,39,14.83
2026-03-30,P25,general,0,61,15.4
2026-03-30,P25,local,3,36,15.37
2026-03-31,P01,general,4,58,12.55
2026-03-31,P01,local,0,34,12.6
2026-03-31,P02,general,3,80,11.48
2026-03-31,P02,local,1,55,11.75
2026-03-31,P03,general,2,87,14.71
2026-03-31,P03,local,1,42,13.83
2026-03-31,P04,general,3,76,17.49
2026-03-31,P04,local,1,40,17.25
2026-03-31,P05,general,7,124,4.76
2026-03-31,P05,local,9,102,4.93
2026-03-31,P06,general,1,34,11.16
2026-03-31,P06,local,0,30,11.86
2026-03-31,P07,general,7,122,9.05
2026-03-31,P07,local,2,56,8.93
2026-03-31,P08,general,8,95,4.72
2026-03-31,P08,local,4,51,4.42
2026-03-31,P09,general,4,76,9.86
2026-03-31,P09,local,1,36,9.67
2026-03-31,P10,general,1,61,14.73
2026-03-31,P10,local,0,25,15.01
2026-03-31,P11,general,0,43,11.5
2026-03-31,P11,local,3,30,12.04
2026-03-31,P12,general,5,77,6.15
2026-03-31,P12,local,2,33,6.01
2026-03-31,P13,general,7,61,6.5
2026-03-31,P13,local,2,50,6.77
2026-03-31,P14,general,1,46,18.84
2026-03-31,P14,local,2,22,17.37
2026-03-31,P15,general,2,55,19.79
2026-03-31,P15,local,0,16,21.38
2026-03-31,P16,general,3,84,15.82
2026-03-31,P16,local,0,69,16.27
2026-03-31,P17,general,5,103,8.36
2026-03-31,P17,local,0,42,8.6
2026-03-31,P18,general,1,62,15.64
2026-03-31,P18,local,1,30,16.41
2026-03-31,P19,general,7,129,5.88
2026-03-31,P19,local,4,73,5.57
2026-03-31,P20,general,4,59,6.78
2026-03-31,P20,local,1,41,6.37
2026-03-31,P21,general,7,106,9.21
2026-03-31,P21,local,1,68,9.43
2026-03-31,P22,general,0,70,14.91
2026-03-31,P22,local,3,27,14.93
2026-03-31,P23,general,3,94,9.01
2026-03-31,P23,local,3,35,8.36
2026-03-31,P24,general,4,104,13.85
2026-03-31,P24,local,1,47,14.49
2026-03-31,P25,general,2,51,15.11
2026-03-31,P25,local,0,22,14.87
2026-04-01,P01,general,2,50,15.69
2026-04-01,P01,local,0,45,15.36
2026-04-01,P02,general,2,62,12.71
2026-04-01,P02,local,1,40,12.74
2026-04-01,P03,general,1,82,13.21
2026-04-01,P03,local,1,33,13.61
2026-04-01,P04,general,2,66,16.45
2026-04-01,P04,local,0,41,18.14
2026-04-01,P05,general,15,122,4.97
2026-04-01,P05,local,16,97,4.75
2026-04-01,P06,general,1,45,12.76
2026-04-01,P06,local,2,27,11.4
2026-04-01,P07,general,6,125,9.83
2026-04-01,P07,local,3,51,9.66
2026-04-01,P08,general,7,104,4.8
2026-04-01,P08,local,5,47,4.47
2026-04-01,P09,general,5,88,9.66
2026-04-01,P09,local,2,29,10.62
2026-04-01,P10,general,1,51,13.45
2026-04-01,P10,local,4,22,13.6
2026-04-01,P11,general,0,31,11.85
2026-04-01,P11,local,2,24,12.31
2026-04-01,P12,general,3,61,6.2
2026-04-01,P12,local,4,34,6.2
2026-04-01,P13,general,5,100,5.93
2026-04-01,P13,local,3,53,6.23
2026-04-01,P14,general,1,40,18.47
2026-04-01,P14,local,1,26,18.43
2026-04-01,P15,general,0,50,18.56
2026-04-01,P15,local,0,19,17.98
2026-04-01,P16,general,2,85,15.07
2026-04-01,P16,local,3,51,15.46
2026-04-01,P17,general,6,125,9.55
2026-04-01,P17,local,0,51,9.65
2026-04-01,P18,general,1,73,15.51
2026-04-01,P18,local,4,41,15.64
2026-04-01,P19,general,6,122,6.26
2026-04-01,P19,local,4,81,6.09
2026-04-01,P20,general,4,63,7.85
2026-04-01,P20,local,4,57,7.76
2026-04-01,P21,general,3,99,10.14
2026-04-01,P21,local,5,80,9.96
2026-04-01,P22,general,1,70,17.73
2026-04-01,P22,local,1,34,16.86
2026-04-01,P23,general,3,68,8.2
2026-04-01,P23,local,0,37,8.38
2026-04-01,P24,general,3,92,12.53
2026-04-01,P24,local,2,42,12.57
2026-04-01,P25,general,1,46,17.51
2026-04-01,P25,local,0,27,16.12
2026-04-02,P01,general,1,61,15.11
2026-04-02,P01,local,0,27,14.52
2026-04-02,P02,general,2,68,11.86
2026-04-02,P02,local,0,32,11.7
2026-04-02,P03,general,0,72,14.14
2026-04-02,P03,local,0,42,14.33
2026-04-02,P04,general,0,77,17.47
2026-04-02,P04,local,1,47,18.22
2026-04-02,P05,general,10,128,5.43
2026-04-02,P05,local,3,85,5.21
2026-04-02,P06,general,3,41,12.42
2026-04-02,P06,local,1,30,12.26
2026-04-02,P07,general,4,123,10.1
2026-04-02,P07,local,0,42,10.01
2026-04-02,P08,general,7,106,4.7
2026-04-02,P08,local,4,45,4.59
2026-04-02,P09,general,4,76,10.54
2026-04-02,P09,local,0,24,10.45
2026-04-02,P10,general,2,45,16.99
2026-04-02,P10,local,0,24,17.31
2026-04-02,P11,general,1,31,12.51
2026-04-02,P11,local,1,20,12.82
2026-04-02,P12,general,3,72,6.29
2026-04-02,P12,local,1,25,6.35
2026-04-02,P13,general,3,82,6.16
2026-04-02,P13,local,2,57,6.06
2026-04-02,P14,general,0,38,18.62
2026-04-02,P14,local,0,45,18.42
2026-04-02,P15,general,0,59,19.95
2026-04-02,P15,local,1,23,20.43
2026-04-02,P16,general,0,86,14.1
2026-04-02,P16,local,2,56,14.72
2026-04-02,P17,general,4,103,9.57
2026-04-02,P17,local,0,53,9.86
2026-04-02,P18,general,0,54,15.81
2026-04-02,P18,local,1,40,15.98
2026-04-02,P19,general,11,118,6.24
2026-04-02,P19,local,2,59,6.32
2026-04-02,P20,general,4,57,7.47
2026-04-02,P20,local,1,41,7.27
2026-04-02,P21,general,1,92,10.58
2026-04-02,P21,local,6,75,10.76
2026-04-02,P22,general,3,77,16.77
2026-04-02,P22,local,0,33,16.5
2026-04-02,P23,general,1,94,8.69
2026-04-02,P23,local,0,28,9.08
2026-04-02,P24,general,1,91,14.98
2026-04-02,P24,local,7,46,14.07
2026-04-02,P25,general,1,50,18.63
2026-04-02,P25,local,1,24,17.49
2026-04-03,P01,general,1,69,15.81
2026-04-03,P01,local,0,41,15.3
2026-04-03,P02,general,1,71,11.82
2026-04-03,P02,local,1,42,12.32
2026-04-03,P03,general,1,70,15.6
2026-04-03,P03,local,2,50,15.37
2026-04-03,P04,general,0,56,19.76
2026-04-03,P04,local,2,46,18.49
2026-04-03,P05,general,8,134,5.55
2026-04-03,P05,local,8,106,5.55
2026-04-03,P06,general,1,48,13.81
2026-04-03,P06,local,0,26,13.51
2026-04-03,P07,general,6,120,10.15
2026-04-03,P07,local,1,35,10.25
2026-04-03,P08,general,10,113,4.58
2026-04-03,P08,local,2,34,4.42
2026-04-03,P09,general,4,82,10.93
2026-04-03,P09,local,0,27,10.28
2026-04-03,P10,general,3,57,13.61
2026-04-03,P10,local,0,19,13.28
2026-04-03,P11,general,1,24,12.61
2026-04-03,P11,local,0,25,12.99
2026-04-03,P12,general,5,81,7.4
2026-04-03,P12,local,1,35,7.19
2026-04-03,P13,general,7,87,5.92
2026-04-03,P13,local,5,61,5.89
2026-04-03,P14,general,0,56,17.84
2026-04-03,P14,local,0,29,19.92
2026-04-03,P15,general,2,41,19.27
2026-04-03,P15,local,1,25,17.79
2026-04-03,P16,general,1,79,15.5
2026-04-03,P16,local,2,47,15.71
2026-04-03,P17,general,1,95,8.27
2026-04-03,P17,local,1,54,8.31
2026-04-03,P18,general,2,62,15.75
2026-04-03,P18,local,1,48,15.4
2026-04-03,P19,general,8,145,5.42
2026-04-03,P19,local,4,78,5.22
2026-04-03,P20,general,2,62,7.83
2026-04-03,P20,local,0,58,6.87
2026-04-03,P21,general,4,86,10.9
2026-04-03,P21,local,1,81,10.5
2026-04-03,P22,general,0,71,15.91
2026-04-03,P22,local,0,33,16.18
2026-04-03,P23,general,6,98,8.79
2026-04-03,P23,local,0,38,9.06
2026-04-03,P24,general,3,93,12.02
2026-04-03,P24,local,2,50,12.37
2026-04-03,P25,general,2,31,15.29
2026-04-03,P25,local,1,35,15.84
2026-04-04,P01,general,1,45,14.12
2026-04-04,P01,local,1,33,14.47
2026-04-04,P02,general,2,60,10.64
2026-04-04,P02,local,1,30,11.32
2026-04-04,P03,general,3,54,12.92
2026-04-04,P03,local,0,32,12.51
2026-04-04,P04,general,0,61,17.97
2026-04-04,P04,local,0,35,17.99
2026-04-04,P05,general,4,110,4.53
2026-04-04,P05,local,5,72,4.37
2026-04-04,P06,general,0,25,15.14
2026-04-04,P06,local,2,20,14.32
2026-04-04,P07,general,3,95,10.1
2026-04-04,P07,local,2,25,10.42
2026-04-04,P08,general,8,77,4.46
2026-04-04,P08,local,1,27,4.28
2026-04-04,P09,general,3,67,10.19
2026-04-04,P09,local,0,23,10.52
2026-04-04,P10,general,0,31,13.69
2026-04-04,P10,local,1,24,14.93
2026-04-04,P11,general,0,27,12.48
2026-04-04,P11,local,0,17,12.38
2026-04-04,P12,general,4,47,6.41
2026-04-04,P12,local,1,19,6.6
2026-04-04,P13,general,2,63,5.35
2026-04-04,P13,local,1,44,5.36
2026-04-04,P14,general,1,31,18.45
2026-04-04,P14,local,0,22,18.43
2026-04-04,P15,general,2,39,19.01
2026-04-04,P15,local,0,19,18.93
2026-04-04,P16,general,1,69,14.83
2026-04-04,P16,local,0,46,14.83
2026-04-04,P17,general,1,65,9.55
2026-04-04,P17,local,3,33,9.82
2026-04-04,P18,general,3,55,16.18
2026-04-04,P18,local,2,38,15.67
2026-04-04,P19,general,6,103,5.91
2026-04-04,P19,local,3,56,5.71
2026-04-04,P20,general,1,51,7.36
2026-04-04,P20,local,1,29,7.42
2026-04-04,P21,general,0,62,10.75
2026-04-04,P21,local,3,48,10.77
2026-04-04,P22,general,1,49,17.25
2026-04-04,P22,local,1,18,18.01
2026-04-04,P23,general,6,59,8.68
2026-04-04,P23,local,0,34,8.58
2026-04-04,P24,general,1,60,13.6
2026-04-04,P24,local,2,29,13.22
2026-04-04,P25,general,1,40,15.83
2026-04-04,P25,local,0,23,16.48
2026-04-05,P01,general,3,43,13.17
2026-04-05,P01,local,2,37,13.56
2026-04-05,P02,general,2,61,10.99
2026-04-05,P02,local,0,39,11.32
2026-04-05,P03,general,1,66,13.79
2026-04-05,P03,local,2,30,13.4
2026-04-05,P04,general,0,57,18.01
2026-04-05,P04,local,1,37,18.64
2026-04-05,P05,general,11,121,4.98
2026-04-05,P05,local,5,78,4.72
2026-04-05,P06,general,0,32,13.36
2026-04-05,P06,local,0,30,12.84
2026-04-05,P07,general,4,109,10.1
2026-04-05,P07,local,0,36,10.33
2026-04-05,P08,general,8,88,4.3
2026-04-05,P08,local,2,29,4.65
2026-04-05,P09,general,3,64,10.57
2026-04-05,P09,local,1,23,10.44
2026-04-05,P10,general,1,49,12.84
2026-04-05,P10,local,0,16,12.58
2026-04-05,P11,general,0,26,11.41
2026-04-05,P11,local,0,17,11.24
2026-04-05,P12,general,2,36,6.24
2026-04-05,P12,local,0,23,6.48
2026-04-05,P13,general,5,57,5.9
2026-04-05,P13,local,2,56,5.8
2026-04-05,P14,general,1,35,17.61
2026-04-05,P14,local,1,24,17.36
2026-04-05,P15,general,2,45,18.59
2026-04-05,P15,local,0,16,17.45
2026-04-05,P16,general,1,53,15.42
2026-04-05,P16,local,2,54,15.49
2026-04-05,P17,general,3,86,8.74
2026-04-05,P17,local,5,30,8.88
2026-04-05,P18,general,1,60,15.02
2026-04-05,P18,local,1,36,14.27
2026-04-05,P19,general,8,94,5.95
2026-04-05,P19,local,3,57,5.92
2026-04-05,P20,general,4,45,6.74
2026-04-05,P20,local,3,41,6.85
2026-04-05,P21,general,4,80,10.59
2026-04-05,P21,local,4,61,10.32
2026-04-05,P22,general,1,61,15.74
2026-04-05,P22,local,0,34,15.45
2026-04-05,P23,general,4,54,8.35
2026-04-05,P23,local,2,24,8.62
2026-04-05,P24,general,1,62,13.61
2026-04-05,P24,local,0,36,14.07
2026-04-05,P25,general,3,30,17.96
2026-04-05,P25,local,0,23,17.85
2026-04-06,P01,general,2,63,14.43
2026-04-06,P01,local,0,41,13.75
2026-04-06,P02,general,2,67,10.73
2026-04-06,P02,local,1,36,11.6
2026-04-06,P03,general,0,74,14.61
2026-04-06,P03,local,0,36,14.32
2026-04-06,P04,general,1,90,17.14
2026-04-06,P04,local,1,39,15.98
2026-04-06,P05,general,5,133,5.28
2026-04-06,P05,local,6,111,5.27
2026-04-06,P06,general,1,43,12.95
2026-04-06,P06,local,1,24,12.22
2026-04-06,P07,general,4,128,8.94
2026-04-06,P07,local,2,49,9.47
2026-04-06,P08,general,5,116,4.37
2026-04-06,P08,local,4,56,4.37
2026-04-06,P09,general,4,78,9.93
2026-04-06,P09,local,2,32,10.51
2026-04-06,P10,general,4,54,14.42
2026-04-06,P10,local,3,21,14.95
2026-04-06,P11,general,0,25,11.23
2026-04-06,P11,local,0,27,11.15
2026-04-06,P12,general,3,70,6.02
2026-04-06,P12,local,0,30,6.09
2026-04-06,P13,general,5,66,5.73
2026-04-06,P13,local,5,64,5.78
2026-04-06,P14,general,1,33,18.26
2026-04-06,P14,local,4,26,17.63
2026-04-06,P15,general,1,46,20.05
2026-04-06,P15,local,0,21,19.21
2026-04-06,P16,general,2,67,15.14
2026-04-06,P16,local,1,53,15.55
2026-04-06,P17,general,3,110,9.49
2026-04-06,P17,local,2,40,8.91
2026-04-06,P18,general,5,93,13.42
2026-04-06,P18,local,1,40,13.01
2026-04-06,P19,general,7,128,5.81
2026-04-06,P19,local,3,89,5.72
2026-04-06,P20,general,5,53,7.18
2026-04-06,P20,local,3,39,7.12
2026-04-06,P21,general,1,77,10.66
2026-04-06,P21,local,1,74,11.16
2026-04-06,P22,general,0,64,15.88
2026-04-06,P22,local,0,32,16.62
2026-04-06,P23,general,8,98,8.27
2026-04-06,P23,local,2,35,8.57
2026-04-06,P24,general,3,93,15.49
2026-04-06,P24,local,0,43,14.93
2026-04-06,P25,general,1,49,16.98
2026-04-06,P25,local,1,36,16.03
2026-04-07,P01,general,3,70,14.18
2026-04-07,P01,local,1,25,13.01
2026-04-07,P02,general,2,83,10.25
2026-04-07,P02,local,3,47,10.26
2026-04-07,P03,general,0,62,13.68
2026-04-07,P03,local,3,37,13.96
2026-04-07,P04,general,0,73,18.09
2026-04-07,P04,local,0,43,17.32
2026-04-07,P05,general,9,146,4.77
2026-04-07,P05,local,6,86,4.79
2026-04-07,P06,general,1,33,13.05
2026-04-07,P06,local,1,27,13.43
2026-04-07,P07,general,4,121,10.52
2026-04-07,P07,local,5,51,11.06
2026-04-07,P08,general,9,112,4.2
2026-04-07,P08,local,4,42,4.12
2026-04-07,P09,general,3,67,9.28
2026-04-07,P09,local,0,43,9.44
2026-04-07,P10,general,0,51,16.52
2026-04-07,P10,local,0,19,15.58
2026-04-07,P11,general,1,26,12.51
2026-04-07,P11,local,3,34,12.18
2026-04-07,P12,general,4,81,5.71
2026-04-07,P12,local,0,31,6.14
2026-04-07,P13,general,3,74,6.28
2026-04-07,P13,local,4,50,6.35
2026-04-07,P14,general,0,44,18.1
2026-04-07,P14,local,1,30,17.81
2026-04-07,P15,general,1,49,16.47
2026-04-07,P15,local,1,17,16.87
2026-04-07,P16,general,2,76,15.13
2026-04-07,P16,local,2,60,14.66
2026-04-07,P17,general,3,118,8.92
2026-04-07,P17,local,0,55,9.21
2026-04-07,P18,general,2,73,13.67
2026-04-07,P18,local,1,47,13.47
2026-04-07,P19,general,4,112,5.5
2026-04-07,P19,local,3,72,5.71
2026-04-07,P20,general,6,62,6.86
2026-04-07,P20,local,1,51,7.07
2026-04-07,P21,general,2,75,8.97
2026-04-07,P21,local,3,59,9.47
2026-04-07,P22,general,0,87,14.97
2026-04-07,P22,local,0,30,14.67
2026-04-07,P23,general,2,81,8.29
2026-04-07,P23,local,0,46,8.22
2026-04-07,P24,general,3,109,12.92
2026-04-07,P24,local,1,37,12.53
2026-04-07,P25,general,1,50,14.9
2026-04-07,P25,local,1,30,15.21
2026-04-08,P01,general,2,49,13.47
2026-04-08,P01,local,3,34,14.07
2026-04-08,P02,general,1,98,9.59
2026-04-08,P02,local,2,51,10.25
2026-04-08,P03,general,1,76,14.09
2026-04-08,P03,local,1,26,15.25
2026-04-08,P04,general,1,70,17.96
2026-04-08,P04,local,1,36,17.33
2026-04-08,P05,general,12,141,5.04
2026-04-08,P05,local,7,109,5.08
2026-04-08,P06,general,1,39,14.65
2026-04-08,P06,local,2,29,13.7
2026-04-08,P07,general,6,137,9.04
2026-04-08,P07,local,5,53,9.34
2026-04-08,P08,general,10,113,3.99
2026-04-08,P08,local,4,33,4.39
2026-04-08,P09,general,1,70,10.66
2026-04-08,P09,local,0,27,10.72
2026-04-08,P10,general,2,61,12.99
2026-04-08,P10,local,1,25,14.54
2026-04-08,P11,general,1,31,11.64
